tick address bitflip_pos qt_err will_recode curr_ecc next_ecc block_pos data_write data_rec fixed
1364796 1363 0 4 False 2 -1 0 64661 fc95 True
1364822 3038 0 13 False 3 -1 1 26406 6726 True
1364848 7686 0 1 False 1 -1 3 39713 9b21 True
1364874 5100 0 14 False 3 -1 2 36281 8db9 True
1364900 7889 0 1 False 1 -1 3 28974 712e True
1364926 7340 0 1 False 1 -1 3 56789 ddd5 True
1364952 1075 0 4 False 2 -1 0 1779 06f3 True
1364978 7317 0 1 False 1 -1 3 15106 3b02 True
1365004 4597 0 14 False 3 -1 2 12244 2fd4 True
1365030 5190 0 14 False 3 -1 2 32055 7d37 True
1365056 177 0 4 False 2 -1 0 26528 67a0 True
1365082 3133 0 13 False 3 -1 1 7741 1e3d True
1365108 4428 0 14 False 3 -1 2 48522 bd8a True
1365134 4980 0 14 False 3 -1 2 4557 11cd True
1365160 7742 0 1 False 1 -1 3 9914 26ba True
1365186 7657 0 1 False 1 -1 3 49329 c0b1 True
1365212 6627 0 1 False 1 -1 3 12392 3068 True
1365238 4480 0 14 False 3 -1 2 53839 d24f True
1365264 2202 0 13 False 3 -1 1 53108 cf74 True
1365290 5515 0 14 False 3 -1 2 57587 e0f3 True
1365316 1814 0 4 False 2 -1 0 10443 28cb True
1365342 1541 0 4 False 2 -1 0 59242 e76a True
1365368 4948 0 14 False 3 -1 2 5363 14f3 True
1365394 5315 0 14 False 3 -1 2 47173 b845 True
1365420 5810 0 14 False 3 -1 2 35354 8a1a True
1365446 4789 0 14 False 3 -1 2 48158 bc1e True
1365472 3911 0 13 False 3 -1 1 48347 bcdb True
1365498 2592 0 13 False 3 -1 1 2511 09cf True
1365524 4162 0 14 False 3 -1 2 27313 6ab1 True
1365550 7899 0 1 False 1 -1 3 38495 965f True
1365576 1661 0 4 False 2 -1 0 23875 5d43 True
1365602 6007 0 1 False 1 -1 3 266 010a True
1365628 785 0 4 False 2 -1 0 38714 973a True
1365654 3922 0 13 False 3 -1 1 36113 8d11 True
1365680 4843 0 14 False 3 -1 2 18322 4792 True
1365706 7676 0 1 False 1 -1 3 9938 26d2 True
1365732 4969 0 14 False 3 -1 2 30242 7622 True
1365758 1965 0 4 False 2 -1 0 61314 ef82 True
1365784 2434 0 13 False 3 -1 1 33997 84cd True
1365810 5609 0 14 False 3 -1 2 56564 dcf4 True
1365836 5781 0 14 False 3 -1 2 60422 ec06 True
1365862 1881 0 4 False 2 -1 0 44488 adc8 True
1365888 4402 0 14 False 3 -1 2 23163 5a7b True
1365914 2755 0 13 False 3 -1 1 41523 a233 True
1365940 6715 0 1 False 1 -1 3 53527 d117 True
1365966 4013 0 14 False 3 -1 2 60626 ecd2 True
1365992 2674 0 13 False 3 -1 1 43832 ab38 True
1366018 6870 0 1 False 1 -1 3 42132 a494 True
1366044 5509 0 14 False 3 -1 2 25394 6332 True
1366070 684 0 4 False 2 -1 0 48522 bd8a True
1366096 1018 0 4 False 2 -1 0 26308 66c4 True
1366122 4193 0 14 False 3 -1 2 33771 83eb True
1366148 188 0 4 False 2 -1 0 54381 d46d True
1366174 4982 0 14 False 3 -1 2 8485 2125 True
1366200 6604 0 1 False 1 -1 3 29861 74a5 True
1366226 5679 0 14 False 3 -1 2 29587 7393 True
1366252 3207 0 13 False 3 -1 1 36335 8def True
1366278 3138 0 13 False 3 -1 1 29956 7504 True
1366304 5664 0 14 False 3 -1 2 32879 806f True
1366330 7990 0 1 False 1 -1 3 41102 a08e True
1366356 2510 0 13 False 3 -1 1 59872 e9e0 True
1366382 4502 0 14 False 3 -1 2 22262 56f6 True
1366408 2310 0 13 False 3 -1 1 60594 ecb2 True
1366434 1193 0 4 False 2 -1 0 63823 f94f True
1366460 3110 0 13 False 3 -1 1 27636 6bf4 True
1366486 2204 0 13 False 3 -1 1 20685 50cd True
1366512 2648 0 13 False 3 -1 1 23636 5c54 True
1366538 3690 0 13 False 3 -1 1 19828 4d74 True
1366564 6981 0 1 False 1 -1 3 6018 1782 True
1366590 6694 0 1 False 1 -1 3 36029 8cbd True
1366616 2823 0 13 False 3 -1 1 3275 0ccb True
1366642 6471 0 1 False 1 -1 3 44374 ad56 True
1366668 2291 0 13 False 3 -1 1 30431 76df True
1366694 3566 0 13 False 3 -1 1 53556 d134 True
1366720 7307 0 1 False 1 -1 3 498 01f2 True
1366746 6184 0 1 False 1 -1 3 16415 401f True
1366772 3447 0 13 False 3 -1 1 44261 ace5 True
1366798 4200 0 14 False 3 -1 2 52979 cef3 True
1366824 2676 0 13 False 3 -1 1 18522 485a True
1366850 6751 0 1 False 1 -1 3 38258 9572 True
1366876 3799 0 13 False 3 -1 1 31256 7a18 True
1366902 4253 0 14 False 3 -1 2 51 0033 True
1366928 5678 0 14 False 3 -1 2 12314 301a True
1366954 4893 0 14 False 3 -1 2 58817 e5c1 True
1366980 786 0 4 False 2 -1 0 4441 1159 True
1367006 7430 0 1 False 1 -1 3 19888 4db0 True
1367032 5909 0 14 False 3 -1 2 37262 918e True
1367058 6947 0 1 False 1 -1 3 22448 57b0 True
1367084 4715 0 14 False 3 -1 2 35766 8bb6 True
1367110 6063 0 1 False 1 -1 3 39883 9bcb True
1367136 6232 0 1 False 1 -1 3 64119 fa77 True
1367162 1490 0 4 False 2 -1 0 22391 5777 True
1367188 7135 0 1 False 1 -1 3 48458 bd4a True
1367214 1733 0 4 False 2 -1 0 35411 8a53 True
1367240 2468 0 13 False 3 -1 1 20227 4f03 True
1367266 3771 0 13 False 3 -1 1 37963 944b True
1367292 4372 0 14 False 3 -1 2 57725 e17d True
1367318 1448 0 4 False 2 -1 0 63338 f76a True
1367344 4267 0 14 False 3 -1 2 29252 7244 True
1367370 3683 0 13 False 3 -1 1 52547 cd43 True
1367396 1397 0 4 False 2 -1 0 52467 ccf3 True
1367422 4478 0 14 False 3 -1 2 46523 b5bb True
1367448 3669 0 13 False 3 -1 1 56740 dda4 True
1367474 3797 0 13 False 3 -1 1 8347 209b True
1367500 4936 0 14 False 3 -1 2 48592 bdd0 True
1367526 2579 0 13 False 3 -1 1 61239 ef37 True
1367552 2847 0 13 False 3 -1 1 39255 9957 True
1367578 4333 0 14 False 3 -1 2 64007 fa07 True
1367604 1582 0 4 False 2 -1 0 2771 0ad3 True
1367630 4681 0 14 False 3 -1 2 27998 6d5e True
1367656 277 0 4 False 2 -1 0 54090 d34a True
1367682 7421 0 1 False 1 -1 3 38341 95c5 True
1367708 2180 0 13 False 3 -1 1 56688 dd70 True
1367734 2248 0 13 False 3 -1 1 42153 a4a9 True
1367760 2031 0 13 False 3 -1 1 48675 be23 True
1367786 3029 0 13 False 3 -1 1 59643 e8fb True
1367812 5648 0 14 False 3 -1 2 39004 985c True
1367838 3932 0 13 False 3 -1 1 40012 9c4c True
1367864 5155 0 14 False 3 -1 2 47944 bb48 True
1367890 7977 0 1 False 1 -1 3 46421 b555 True
1367916 1928 0 4 False 2 -1 0 7188 1c14 True
1367942 4120 0 14 False 3 -1 2 18120 46c8 True
1367968 6371 0 1 False 1 -1 3 41467 a1fb True
1367994 1312 0 4 False 2 -1 0 30387 76b3 True
1368020 5911 0 14 False 3 -1 2 26141 661d True
1368046 153 0 4 False 2 -1 0 33249 81e1 True
1368072 234 0 4 False 2 -1 0 27666 6c12 True
1368098 7748 0 1 False 1 -1 3 36897 9021 True
1368124 5406 0 14 False 3 -1 2 18064 4690 True
1368150 307 0 4 False 2 -1 0 50270 c45e True
1368176 6224 0 1 False 1 -1 3 47358 b8fe True
1368202 7019 0 1 False 1 -1 3 19600 4c90 True
1368228 1892 0 4 False 2 -1 0 38257 9571 True
1368254 5254 0 14 False 3 -1 2 47275 b8ab True
1368280 1183 0 4 False 2 -1 0 62820 f564 True
1368306 5795 0 14 False 3 -1 2 13904 3650 True
1368332 5497 0 14 False 3 -1 2 42479 a5ef True
1368358 7122 0 1 False 1 -1 3 50265 c459 True
1368384 3050 0 13 False 3 -1 1 12374 3056 True
1368410 1941 0 4 False 2 -1 0 31129 7999 True
1368436 5821 0 14 False 3 -1 2 36435 8e53 True
1368462 35 0 4 False 2 -1 0 54674 d592 True
1368488 7985 0 1 False 1 -1 3 61938 f1f2 True
1368514 6009 0 1 False 1 -1 3 16807 41a7 True
1368540 874 0 4 False 2 -1 0 53743 d1ef True
1368566 3500 0 13 False 3 -1 1 16860 41dc True
1368592 251 0 4 False 2 -1 0 42126 a48e True
1368618 5418 0 14 False 3 -1 2 64049 fa31 True
1368644 5693 0 14 False 3 -1 2 40843 9f8b True
1368670 7687 0 1 False 1 -1 3 30303 765f True
1368696 1630 0 4 False 2 -1 0 62126 f2ae True
1368722 3845 0 13 False 3 -1 1 60256 eb60 True
1368748 1626 0 4 False 2 -1 0 23692 5c8c True
1368774 911 0 4 False 2 -1 0 11760 2df0 True
1368800 2792 0 13 False 3 -1 1 5633 1601 True
1368826 7106 0 1 False 1 -1 3 34915 8863 True
1368852 4409 0 14 False 3 -1 2 8422 20e6 True
1368878 918 0 4 False 2 -1 0 22496 57e0 True
1368904 3593 0 13 False 3 -1 1 8204 200c True
1368930 5002 0 14 False 3 -1 2 51521 c941 True
1368956 6921 0 1 False 1 -1 3 56720 dd90 True
1368982 7039 0 1 False 1 -1 3 3744 0ea0 True
1369008 6289 0 1 False 1 -1 3 64114 fa72 True
1369034 5599 0 14 False 3 -1 2 40030 9c5e True
1369060 854 0 4 False 2 -1 0 17988 4644 True
1369086 251 0 4 False 2 -1 0 13775 35cf True
1369112 5267 0 14 False 3 -1 2 7806 1e7e True
1369138 656 0 4 False 2 -1 0 59277 e78d True
1369164 6890 0 1 False 1 -1 3 16179 3f33 True
1369190 7597 0 1 False 1 -1 3 39052 988c True
1369216 2242 0 13 False 3 -1 1 38273 9581 True
1369242 6839 0 1 False 1 -1 3 32858 805a True
1369268 1175 0 4 False 2 -1 0 2405 0965 True
1369294 583 0 4 False 2 -1 0 40992 a020 True
1369320 7927 0 1 False 1 -1 3 22006 55f6 True
1369346 7773 13-0-7- 1 False 1 -1 3 23144 5b68 False
1369474 2923 0 13 False 3 -1 1 48891 befb True
1369500 7718 0 1 False 1 -1 3 24314 5efa True
1369526 6141 0 1 False 1 -1 3 10300 283c True
1369552 2757 0 13 False 3 -1 1 523 020b True
1369578 4415 0 14 False 3 -1 2 13050 32fa True
1369604 1407 0 4 False 2 -1 0 6674 1a12 True
1369630 685 0 4 False 2 -1 0 55820 da0c True
1369656 6100 0 1 False 1 -1 3 61739 f12b True
1369682 913 0 4 False 2 -1 0 61518 f04e True
1369708 3799 0 13 False 3 -1 1 63075 f663 True
1369734 2601 0 13 False 3 -1 1 50616 c5b8 True
1369760 4978 0 14 False 3 -1 2 60366 ebce True
1369786 7614 0 1 False 1 -1 3 24367 5f2f True
1369812 2992 0 13 False 3 -1 1 37147 911b True
1369838 13 0 4 False 2 -1 0 23977 5da9 True
1369864 5645 0 14 False 3 -1 2 36556 8ecc True
1369890 6234 0 1 False 1 -1 3 54152 d388 True
1369916 6736 0 1 False 1 -1 3 11442 2cb2 True
1369942 3951 0 13 False 3 -1 1 42702 a6ce True
1369968 3820 0 13 False 3 -1 1 3973 0f85 True
1369994 2106 0 13 False 3 -1 1 16318 3fbe True
1370020 7046 0 1 False 1 -1 3 52660 cdb4 True
1370046 603 0 4 False 2 -1 0 12721 31b1 True
1370072 717 0 4 False 2 -1 0 46480 b590 True
1370098 1103 0 4 False 2 -1 0 58482 e472 True
1370124 3703 0 13 False 3 -1 1 46872 b718 True
1370150 241 0 4 False 2 -1 0 276 0114 True
1370176 5936 0 14 False 3 -1 2 43868 ab5c True
1370202 498 0 4 False 2 -1 0 4313 10d9 True
1370228 377 0 4 False 2 -1 0 59452 e83c True
1370254 7595 0 1 False 1 -1 3 8564 2174 True
1370280 2652 0 13 False 3 -1 1 64437 fbb5 True
1370306 636 0 4 False 2 -1 0 30647 77b7 True
1370332 2087 0 13 False 3 -1 1 35196 897c True
1370358 3221 0 13 False 3 -1 1 42123 a48b True
1370384 357 0 4 False 2 -1 0 33761 83e1 True
1370410 5846 0 14 False 3 -1 2 31641 7b99 True
1370436 1016 0 4 False 2 -1 0 11764 2df4 True
1370462 6544 0 1 False 1 -1 3 17251 4363 True
1370488 1804 0 4 False 2 -1 0 18315 478b True
1370514 3399 0 13 False 3 -1 1 4156 103c True
1370540 6522 0 1 False 1 -1 3 54929 d691 True
1370566 6372 0 1 False 1 -1 3 16028 3e9c True
1370592 2006 0 13 False 3 -1 1 25057 61e1 True
1370618 7331 0 1 False 1 -1 3 59755 e96b True
1370644 1122 0 4 False 2 -1 0 35337 8a09 True
1370670 7420 0 1 False 1 -1 3 27406 6b0e True
1370696 7048 0 1 False 1 -1 3 41625 a299 True
1370722 2794 0 13 False 3 -1 1 55763 d9d3 True
1370748 3825 0 13 False 3 -1 1 14181 3765 True
1370774 7114 0 1 False 1 -1 3 2686 0a7e True
1370800 6669 0 1 False 1 -1 3 10272 2820 True
1370826 1546 0 4 False 2 -1 0 37702 9346 True
1370852 4128 0 14 False 3 -1 2 32815 802f True
1370878 3232 0 13 False 3 -1 1 48459 bd4b True
1370904 6130 0 1 False 1 -1 3 60347 ebbb True
1370930 5780 0 14 False 3 -1 2 34156 856c True
1370956 4788 0 14 False 3 -1 2 20847 516f True
1370982 6589 0 1 False 1 -1 3 54140 d37c True
1371008 3869 0 13 False 3 -1 1 966 03c6 True
1371034 7074 0 1 False 1 -1 3 14458 387a True
1371060 6956 0 1 False 1 -1 3 32131 7d83 True
1371086 2411 0 13 False 3 -1 1 14484 3894 True
1371112 56 0 4 False 2 -1 0 53467 d0db True
1371138 2603 0 13 False 3 -1 1 33831 8427 True
1371164 7208 0 1 False 1 -1 3 14271 37bf True
1371190 2215 0 13 False 3 -1 1 26814 68be True
1371216 7434 0 1 False 1 -1 3 62426 f3da True
1371242 6018 0 1 False 1 -1 3 8936 22e8 True
1371268 4445 0 14 False 3 -1 2 45823 b2ff True
1371294 1403 0 4 False 2 -1 0 441 01b9 True
1371320 538 0 4 False 2 -1 0 37690 933a True
1371346 6252 0 1 False 1 -1 3 49063 bfa7 True
1371372 111 0 4 False 2 -1 0 61040 ee70 True
1371398 6834 0 1 False 1 -1 3 1953 07a1 True
1371424 5714 0 14 False 3 -1 2 20567 5057 True
1371450 5238 0 14 False 3 -1 2 57486 e08e True
1371476 1644 0 4 False 2 -1 0 48968 bf48 True
1371502 7810 0 1 False 1 -1 3 18550 4876 True
1371528 2205 0 13 False 3 -1 1 51149 c7cd True
1371554 5989 0 14 False 3 -1 2 11994 2eda True
1371580 4916 0 14 False 3 -1 2 25381 6325 True
1371606 5032 0 14 False 3 -1 2 42153 a4a9 True
1371632 227 0 4 False 2 -1 0 19499 4c2b True
1371658 4424 0 14 False 3 -1 2 6615 19d7 True
1371684 1147 0 4 False 2 -1 0 32609 7f61 True
1371710 2615 0 13 False 3 -1 1 57922 e242 True
1371736 5468 0 14 False 3 -1 2 35129 8939 True
1371762 6317 0 1 False 1 -1 3 36396 8e2c True
1371788 2391 0 13 False 3 -1 1 21170 52b2 True
1371814 4944 0 14 False 3 -1 2 30863 788f True
1371840 5038 0 14 False 3 -1 2 14153 3749 True
1371866 3716 0 13 False 3 -1 1 22196 56b4 True
1371892 6535 0 1 False 1 -1 3 12493 30cd True
1371918 716 0 4 False 2 -1 0 50889 c6c9 True
1371944 4784 0 14 False 3 -1 2 17605 44c5 True
1371970 3051 0 13 False 3 -1 1 23553 5c01 True
1371996 2073 0 13 False 3 -1 1 22760 58e8 True
1372022 1764 0 4 False 2 -1 0 13309 33fd True
1372048 870 0 4 False 2 -1 0 3304 0ce8 True
1372074 4055 0 14 False 3 -1 2 65526 fff6 True
1372100 6317 0 1 False 1 -1 3 17875 45d3 True
1372126 640 0 4 False 2 -1 0 63581 f85d True
1372152 7990 0 1 False 1 -1 3 10386 2892 True
1372178 4758 0 14 False 3 -1 2 12306 3012 True
1372204 3429 0 13 False 3 -1 1 4882 1312 True
1372230 4481 0 14 False 3 -1 2 45717 b295 True
1372256 235 0 4 False 2 -1 0 15905 3e21 True
1372282 5404 0 14 False 3 -1 2 32703 7fbf True
1372308 4044 0 14 False 3 -1 2 32621 7f6d True
1372334 3726 0 13 False 3 -1 1 35103 891f True
1372360 3498 0 13 False 3 -1 1 5203 1453 True
1372386 7438 0 1 False 1 -1 3 28340 6eb4 True
1372412 2232 0 13 False 3 -1 1 23716 5ca4 True
1372438 4076 0 14 False 3 -1 2 59396 e804 True
1372464 1167 0 4 False 2 -1 0 7471 1d2f True
1372490 4512 0 14 False 3 -1 2 12090 2f3a True
1372516 5924 0 14 False 3 -1 2 21442 53c2 True
1372542 5735 0 14 False 3 -1 2 31420 7abc True
1372568 4905 0 14 False 3 -1 2 7326 1c9e True
1372594 5276 0 14 False 3 -1 2 52435 ccd3 True
1372620 610 0 4 False 2 -1 0 43525 aa05 True
1372646 3455 0 13 False 3 -1 1 59084 e6cc True
1372672 2281 0 13 False 3 -1 1 42721 a6e1 True
1372698 4913 0 14 False 3 -1 2 51986 cb12 True
1372724 5007 0 14 False 3 -1 2 45602 b222 True
1372750 3025 0 13 False 3 -1 1 7898 1eda True
1372776 404 0 4 False 2 -1 0 28879 70cf True
1372802 5313 0 14 False 3 -1 2 7090 1bb2 True
1372828 3197 0 13 False 3 -1 1 26964 6954 True
1372854 2742 0 13 False 3 -1 1 28811 708b True
1372880 6435 0 1 False 1 -1 3 49529 c179 True
1372906 370 0 4 False 2 -1 0 16727 4157 True
1372932 7271 0 1 False 1 -1 3 51716 ca04 True
1372958 1001 0 4 False 2 -1 0 63711 f8df True
1372984 1826 0 4 False 2 -1 0 56262 dbc6 True
1373010 7753 0 1 False 1 -1 3 8803 2263 True
1373036 168 0 4 False 2 -1 0 9616 2590 True
1373062 7919 0 1 False 1 -1 3 55945 da89 True
1373088 5172 0 14 False 3 -1 2 24201 5e89 True
1373114 4850 0 14 False 3 -1 2 58078 e2de True
1373140 2518 0 13 False 3 -1 1 26657 6821 True
1373166 2375 0 13 False 3 -1 1 47579 b9db True
1373192 2426 0 13 False 3 -1 1 64200 fac8 True
1373218 5514 0 14 False 3 -1 2 19995 4e1b True
1373244 1248 0 4 False 2 -1 0 20980 51f4 True
1373270 1399 0 4 False 2 -1 0 64704 fcc0 True
1373296 4466 0 14 False 3 -1 2 57843 e1f3 True
1373322 7668 0 1 False 1 -1 3 26697 6849 True
1373348 1998 0 4 False 2 -1 0 31618 7b82 True
1373374 6792 0 1 False 1 -1 3 50835 c693 True
1373400 5082 0 14 False 3 -1 2 19746 4d22 True
1373426 3129 0 13 False 3 -1 1 21509 5405 True
1373452 1866 0 4 False 2 -1 0 49368 c0d8 True
1373478 3249 0 13 False 3 -1 1 15297 3bc1 True
1373504 2407 0 13 False 3 -1 1 17619 44d3 True
1373530 455 0 4 False 2 -1 0 48316 bcbc True
1373556 2870 0 13 False 3 -1 1 28348 6ebc True
1373582 7896 0 1 False 1 -1 3 9931 26cb True
1373608 2899 0 13 False 3 -1 1 9691 25db True
1373634 7735 0 1 False 1 -1 3 60544 ec80 True
1373660 7452 0 1 False 1 -1 3 55655 d967 True
1373686 6455 0 1 False 1 -1 3 35943 8c67 True
1373712 356 0 4 False 2 -1 0 60911 edef True
1373738 5746 0 14 False 3 -1 2 14137 3739 True
1373764 2968 0 13 False 3 -1 1 57124 df24 True
1373790 5381 0 14 False 3 -1 2 25876 6514 True
1373816 1584 0 4 False 2 -1 0 133 0085 True
1373842 1520 0 4 False 2 -1 0 62161 f2d1 True
1373868 7361 0 1 False 1 -1 3 65200 feb0 True
1373894 3094 0 13 False 3 -1 1 11867 2e5b True
1373920 7586 0 1 False 1 -1 3 44421 ad85 True
1373946 5179 0 14 False 3 -1 2 62112 f2a0 True
1373972 5928 0 14 False 3 -1 2 21740 54ec True
1373998 6876 0 1 False 1 -1 3 9 0009 True
1374024 1522 0 4 False 2 -1 0 16612 40e4 True
1374050 7047 0 1 False 1 -1 3 9837 266d True
1374076 7537 0 1 False 1 -1 3 15416 3c38 True
1374102 7318 0 1 False 1 -1 3 58229 e375 True
1374128 1002 0 4 False 2 -1 0 64197 fac5 True
1374154 1572 0 4 False 2 -1 0 7748 1e44 True
1374180 141 0 4 False 2 -1 0 34582 8716 True
1374206 1446 0 4 False 2 -1 0 63295 f73f True
1374232 4909 0 14 False 3 -1 2 21078 5256 True
1374258 829 0 4 False 2 -1 0 62016 f240 True
1374284 6784 0 1 False 1 -1 3 39919 9bef True
1374310 1582 0 4 False 2 -1 0 40196 9d04 True
1374336 1054 0 4 False 2 -1 0 64882 fd72 True
1374362 1909 0 4 False 2 -1 0 52119 cb97 True
1374388 7430 0 1 False 1 -1 3 59112 e6e8 True
1374414 4113 0 14 False 3 -1 2 25263 62af True
1374440 1049 0 4 False 2 -1 0 50534 c566 True
1374466 325 0 4 False 2 -1 0 59722 e94a True
1374492 3037 0 13 False 3 -1 1 38125 94ed True
1374518 4735 0 14 False 3 -1 2 13079 3317 True
1374544 6368 0 1 False 1 -1 3 1934 078e True
1374570 2727 0 13 False 3 -1 1 47284 b8b4 True
1374596 4914 0 14 False 3 -1 2 20360 4f88 True
1374622 2786 0 13 False 3 -1 1 16710 4146 True
1374648 3380 0 13 False 3 -1 1 7010 1b62 True
1374674 7888 0 1 False 1 -1 3 24690 6072 True
1374700 1431 0 4 False 2 -1 0 45564 b1fc True
1374726 2375 0 13 False 3 -1 1 14381 382d True
1374752 478 0 4 False 2 -1 0 50945 c701 True
1374778 4435 0 14 False 3 -1 2 51161 c7d9 True
1374804 3983 0 13 False 3 -1 1 45114 b03a True
1374830 6308 0 1 False 1 -1 3 64651 fc8b True
1374856 1054 0 4 False 2 -1 0 45705 b289 True
1374882 2123 0 13 False 3 -1 1 46487 b597 True
1374908 4883 0 14 False 3 -1 2 24865 6121 True
1374934 2063 0 13 False 3 -1 1 56959 de7f True
1374960 4286 0 14 False 3 -1 2 3428 0d64 True
1374986 1685 0 4 False 2 -1 0 12078 2f2e True
1375012 4058 0 14 False 3 -1 2 9288 2448 True
1375038 6255 0 1 False 1 -1 3 32148 7d94 True
1375064 3492 0 13 False 3 -1 1 52510 cd1e True
1375090 3579 0 13 False 3 -1 1 54837 d635 True
1375116 1463 0 4 False 2 -1 0 10955 2acb True
1375142 6190 0 1 False 1 -1 3 2376 0948 True
1375168 2079 0 13 False 3 -1 1 50697 c609 True
1375194 7563 0 1 False 1 -1 3 34633 8749 True
1375220 1210 0 4 False 2 -1 0 31735 7bf7 True
1375246 5115 0 14 False 3 -1 2 63458 f7e2 True
1375272 5474 0 14 False 3 -1 2 26683 683b True
1375298 5572 0 14 False 3 -1 2 9004 232c True
1375324 7096 0 1 False 1 -1 3 216 00d8 True
1375350 6409 0 1 False 1 -1 3 64390 fb86 True
1375376 4398 0 14 False 3 -1 2 56996 dea4 True
1375402 967 0 4 False 2 -1 0 36074 8cea True
1375428 4089 0 14 False 3 -1 2 29220 7224 True
1375454 2094 0 13 False 3 -1 1 15803 3dbb True
1375480 132 0 4 False 2 -1 0 45932 b36c True
1375506 4620 0 14 False 3 -1 2 6891 1aeb True
1375532 5199 0 14 False 3 -1 2 17101 42cd True
1375558 3164 0 13 False 3 -1 1 27016 6988 True
1375584 1349 0 4 False 2 -1 0 54527 d4ff True
1375610 2254 0 13 False 3 -1 1 52065 cb61 True
1375636 5866 0 14 False 3 -1 2 13672 3568 True
1375662 1808 0 4 False 2 -1 0 64625 fc71 True
1375688 376 0 4 False 2 -1 0 40904 9fc8 True
1375714 4100 0 14 False 3 -1 2 46758 b6a6 True
1375740 6004 0 1 False 1 -1 3 55685 d985 True
1375766 7082 0 1 False 1 -1 3 41744 a310 True
1375792 7588 0 1 False 1 -1 3 12948 3294 True
1375818 5692 0 14 False 3 -1 2 29020 715c True
1375844 7075 0 1 False 1 -1 3 31592 7b68 True
1375870 7406 0 1 False 1 -1 3 47106 b802 True
1375896 4751 0 14 False 3 -1 2 58984 e668 True
1375922 5756 0 14 False 3 -1 2 46576 b5f0 True
1375948 2834 0 13 False 3 -1 1 14193 3771 True
1375974 635 0 4 False 2 -1 0 13186 3382 True
1376000 2500 0 13 False 3 -1 1 14687 395f True
1376026 6443 0 1 False 1 -1 3 39264 9960 True
1376052 6293 0 1 False 1 -1 3 36142 8d2e True
1376078 6409 0 1 False 1 -1 3 8596 2194 True
1376104 1733 0 4 False 2 -1 0 22435 57a3 True
1376130 2006 0 13 False 3 -1 1 32759 7ff7 True
1376156 5434 0 14 False 3 -1 2 61308 ef7c True
1376182 4546 0 14 False 3 -1 2 19817 4d69 True
1376208 7249 0 1 False 1 -1 3 15291 3bbb True
1376234 5910 0 14 False 3 -1 2 6635 19eb True
1376260 7507 0 1 False 1 -1 3 61476 f024 True
1376286 1273 0 4 False 2 -1 0 49868 c2cc True
1376312 3764 0 13 False 3 -1 1 6977 1b41 True
1376338 917 0 4 False 2 -1 0 63154 f6b2 True
1376364 4688 0 14 False 3 -1 2 54665 d589 True
1376390 1558 0 4 False 2 -1 0 5473 1561 True
1376416 474 0 4 False 2 -1 0 35630 8b2e True
1376442 6202 0 1 False 1 -1 3 38254 956e True
1376468 2502 0 13 False 3 -1 1 29032 7168 True
1376494 5157 0 14 False 3 -1 2 44912 af70 True
1376520 2924 0 13 False 3 -1 1 53501 d0fd True
1376546 6264 0 1 False 1 -1 3 47073 b7e1 True
1376572 2177 0 13 False 3 -1 1 30533 7745 True
1376598 3140 0 13 False 3 -1 1 51488 c920 True
1376624 5512 0 14 False 3 -1 2 41871 a38f True
1376650 6886 0 1 False 1 -1 3 58709 e555 True
1376676 4278 0 14 False 3 -1 2 18950 4a06 True
1376702 97 0 4 False 2 -1 0 62132 f2b4 True
1376728 2674 0 13 False 3 -1 1 16600 40d8 True
1376754 4045 0 14 False 3 -1 2 29150 71de True
1376780 7342 0 1 False 1 -1 3 11340 2c4c True
1376806 2981 15- 14 False 3 -1 1 29881 74b1 False
1376866 7471 0 1 False 1 -1 3 38674 9712 True
1376892 5650 0 14 False 3 -1 2 35864 8c18 True
1376918 1800 0 4 False 2 -1 0 919 0397 True
1376944 5349 0 14 False 3 -1 2 30567 7767 True
1376970 5100 0 14 False 3 -1 2 13077 3315 True
1376996 3798 0 14 False 3 -1 1 5915 171b True
1377022 1173 0 4 False 2 -1 0 24635 603b True
1377048 4701 0 14 False 3 -1 2 37099 90eb True
1377074 5633 0 14 False 3 -1 2 13497 34b9 True
1377100 1465 0 4 False 2 -1 0 12003 2ee3 True
1377126 4657 0 14 False 3 -1 2 44306 ad12 True
1377152 2680 0 14 False 3 -1 1 13983 369f True
1377178 5400 0 14 False 3 -1 2 752 02f0 True
1377204 866 0 4 False 2 -1 0 30089 7589 True
1377230 1463 0 4 False 2 -1 0 33659 837b True
1377256 2319 0 14 False 3 -1 1 32675 7fa3 True
1377282 6487 0 1 False 1 -1 3 18311 4787 True
1377308 7974 0 1 False 1 -1 3 54803 d613 True
1377334 7225 0 1 False 1 -1 3 38003 9473 True
1377360 1038 0 4 False 2 -1 0 10204 27dc True
1377386 5453 0 14 False 3 -1 2 23310 5b0e True
1377412 1791 0 4 False 2 -1 0 40786 9f52 True
1377438 468 0 4 False 2 -1 0 8408 20d8 True
1377464 2534 0 14 False 3 -1 1 59796 e994 True
1377490 6540 0 1 False 1 -1 3 25291 62cb True
